vOTUs,W-G-1,W-G-2,W-G-3,W-W-1,W-W-2,W-W-3,Y-G-1,Y-G-2,Y-G-3,Y-W-1,Y-W-2,Y-W-3
W-W-3__80383,0.380848,0,3.742407,6.464155,13.037388,38.091737,0,0,0.242517,0.194393,0.126896,0.121884
W-W-3__80389,0,0,0.181261,0,17.550842,24.140497,0,0,0,0,0,0.318782
W-W-3__80402,0,0,0,533.28388,102.30183,98.968328,1.804984,0.871842,0,0,0,0
W-W-3__80433,0,0,0,0,0,29.290237,0,0,0,0,0,0
W-W-3__80455,0,0,0,0,0,29.252759,0,0,0,0,0,0
W-W-3__80632,0,0,0,9.153176,0.341292,709.36707,0,0,0,0,0,0
W-W-3__80704,0.026621,0,0,0,0,69.922325,0,0,0,0,0,0
W-W-3__80808,0.790139,0,0.67099,13.106292,2.121449,180.042852,0.105532,1.14692,0.041929,1.859686,0.877561,0.590031
W-W-3__80826,0,0,0,0,0,112.543966,0,0,0,0,0,0
W-W-3__80837,0,0,0,0,0,31.989452,0,0,0,0,0,0
W-W-3__80843,0,0,0,2.945907,0,27.698947,0,0,0,0,0.090876,5.93549
W-W-3__80912,0,0,0,0,0,24.274016,0,0.407083,0,0,0,0
W-W-3__80946,0,0,3.277198,4.275147,48.585726,68.746266,0,0,0,0,0,0
W-W-3__80952,0,0,0,0,0,1720.54637,0,0,0,0,0,0
W-W-3__80990,0.184043,0,0.133963,3.975707,4.447236,34.549715,0,1.496015,0,0,0,0
W-W-3__81104,0,0,0,0,0,39.413007,0,0,0,0,0,0
W-W-3__81203,0,0,0,0,0,229.197161,0,0,0,0,0,0
W-W-3__81213,0,0,0,0,22.967735,34.757227,0,0.259703,0,0,0,0
W-W-3__81214,0,0,0,0,0,82.551723,0,0,0,0,0,0
W-W-3__81246,0,0,0,0,23.582618,64.8358,0,0,0,0,0,0
W-W-3__8130,0,0,0,0,0,107.281646,0,0,0,0,0,0
W-W-3__81307,0,0,0,0,0,35.296936,0,0,0,0,0,0
W-W-3__81311,0,0,0,8.045208,4.499695,27.507353,0,0,0,0,0,0
W-W-3__81365,0,0,0,0,0,45.027193,0,0,0,0,0,0
W-W-3__81558,3.739748,2.186752,0.170133,0.721307,0.470666,161.84559,3.933466,0,9.525616,0,0.155757,1.047236
W-W-3__81714,0,0,0.404822,0.490375,38.077419,31.541765,0,0.645829,0.050593,0.892182,0.953011,1.220495
W-W-3__81718,0,0,0,0.711381,19.495926,14.543006,0,0,0,0,0,0
W-W-3__81763,0,0,0,3.795422,0,301.785501,16.295084,8.188212,4.124668,0,0,0
W-W-3__81782,0,0,0,337.381145,0,44.09952,0,0,0,0,0,0
W-W-3__81796,0,0,0,0,0,26.091672,0,0,0,0,0,0
W-W-3__81862,0,0,0,0,0,23.280244,0,0,0,0,0.775538,0
W-W-3__81899,0,0,0,0,0,33.505522,0,0,0,0,0,0
W-W-3__81970,0,0,0,0,0,21.243469,0,0,0,0,0,0
W-W-3__82035,0,0,0,0,0,35.959839,0,0,0,0,0,0
W-W-3__82069,0.059422,0,0,0,1.256389,21.9443,0,0,0,0,0,0.114101
W-W-3__82097,0,0,0,0,0,23.322812,0,0,0,0,0,0.115494
W-W-3__82153,0,0,0,0,0,24.878873,0,0,0,0,0,0
W-W-3__82188,0,0,0,0,0,28.04401,0,0,0,0,0,0
W-W-3__82225,0,0,0.123451,41.871336,22.882013,60.806651,0.407741,3.151146,0.107999,0,0.11302,0
W-W-3__82236,0,0,0,30.198781,1.185278,38.719721,49.88204,6.151656,0.281114,0,0,0
W-W-3__82317,0,0,0,0,0,17.306676,0,0,0,0,0,0
W-W-3__82380,0,0,0.227549,0,0,29.343078,0.375781,1.633585,0,0,0.416644,0
W-W-3__82555,0,0,0,123.134419,0,33.086211,0,0,0,0,0,0
W-W-3__82605,0,0,0,0,0,34.685582,0,0,0,0,0,0
W-W-3__82633,0,0,0,0.741204,0,157.8625,0,0,0,0,0,0
W-W-3__82643,0,0,0,0,0,45.423876,0,0,0,0,0,0
W-W-3__82657,0,0,0,9.908154,0.478907,20.859417,0,1.380863,0.151444,0,0,0
W-W-3__82699,0,0,0,392.96887,21.600647,96.635275,0,0,0,0,0.259937,0
W-W-3__82701,0,0,0,0,0,39.475851,0,0,0,0,0,0
W-W-3__82777,0,0,0,0,0,52.701506,0,0,0,0,0,0
W-W-3__82803,0,0,0,203.144793,0,37.820576,0,0,0,0,0,0
W-W-3__82826,0,0,0,0,0,80.703769,0,0,0,0,0,0
W-W-3__82864,0,0,0.294276,0.415878,0,81.079524,0,0,0,0,0,0
W-W-3__82886,0,0,0,0,0,64.321361,0,0,0,0,0,0
W-W-3__82940,0,0,0,15.71912,0,164.487336,0,0,0,0,0,0
W-W-3__83074,0.462308,0,0,0,0,28.454913,0,0,0,0,0,0
W-W-3__83147,0,0,0,0,0,26.207289,0,0,0,0,0,0
W-W-3__83252,0,0,0,301.128078,90.129813,703.08439,19.039148,0,3.376964,0,0,1.493526
W-W-3__83264,0,0,0,51.610243,0,62.07309,0,0,0,0,0,0
W-W-3__83372,0.337653,0,0,0.3126,0,33.044064,0,0,0.129007,0.103407,8.235244,1.102211
W-W-3__83427,0,0,0,1.91721,13.622154,78.3884,0,0,0,0,0,0
W-W-3__83452,0,0,0,0,0,340.248236,0,0,0,0,0,0
W-W-3__83472,0,0,0,0,0,78.310836,0.119251,0.864011,0,0,0,0
W-W-3__83496,0,0,0,7.054265,2.761822,52.620103,0,0,0,0,0,0
W-W-3__83500,0,0,0,0,0,906.802998,0,0,0,0,0,0
W-W-3__83722,0,0,0,0,0,120.475466,0,0,0,0,0,0
W-W-3__83913,0,0,0,0,4.074454,44.086784,0,0,0,0,0,0
W-W-3__83992,0,0,0,0,0,66.794176,0,0,0,0,0,0
W-W-3__83994,0,0,0,0,0,28.807003,0,0,0,0,0,0
W-W-3__84242,0,0,0,0,0,376.754217,0,0,0,0,0,0
W-W-3__84282,0,0,0,0,0,64.767251,0,0,0,0,0,0
W-W-3__84306,0.141263,0,0,7.58534,5.120247,24.258185,0,0,0,0,0,0
W-W-3__84315,0.174463,0,1.632729,0.461482,0,81.686685,0,0,0,0,0.199302,0
W-W-3__84412,0,0,0,2.20077,6.222852,15.362827,0,0,0,0,0,0
W-W-3__8453,0,0,0,13.152587,0,285.576426,0,0,0,0,0,0
W-W-3__84557,0.185389,0,0,0.095352,0,36.133751,0,0,0,0,0,0
W-W-3__84566,0,0,0,0,0,24.5794,0,0,0,0,0,0
W-W-3__84664,0,0,0,0,0,45.665094,35.87149,0,0,0,0,0
W-W-3__8473,0,0,0,0,0,333.690627,0,0,0,0,0,0
W-W-3__84740,0,0,0.110794,0,0.613013,55.977489,0,0,0,0.051795,0.050716,0
W-W-3__84782,1.590784,0,0,15.832102,3.843994,41.123159,2.677098,25.76943,0.303895,0.162395,0.159011,0.458193
W-W-3__84878,0,0,0,0.612162,0,55.552789,0,0,0,0,0,0
W-W-3__84945,0,0,0,0,0.821373,42.68006,0,0,0,0,0,0
W-W-3__8505,0,0,0,0,0,54.131862,0,0,0,0,0,0
W-W-3__85056,0.354518,0,0,21.880911,0.535413,51.141684,0,0,0,0,0,0
W-W-3__85121,0.074798,0,0,33.412174,2.485208,234.79274,0,14.722366,0.14289,23.708843,0.747661,0.071813
W-W-3__85137,0,0,0,2.630472,0,21.860034,0,0,0,0,0,0
W-W-3__85150,0,0,0,0,0,136.892699,0,0,0,0,0,0
W-W-3__85186,0,0,0,0,0,74.47368,0,0,0,0,0,0
W-W-3__85296,0,0,0,0,0,328.612488,0,0,0,0,0,0
W-W-3__85301,6.519539,0,0.930024,6.672758,0.197913,75.163572,5.592128,3.081543,0.876201,0.602,2.881793,3.77451
W-W-3__8535,0,0,0,0,0,108.095522,0,0,0,0,0,0
W-W-3__85386,0,0,0,0,0,44.712444,0,0,0,0,0,0
W-W-3__85470,0,0,0,0,0,66.394324,0,0,0,0,0,0
W-W-3__85513,0,0,0,0.235256,14.736865,106.27664,0.366546,0,0,0,0,0
W-W-3__85561,0,0,0,0,0,22.303119,0,0,0,0,0,0
W-W-3__85573,0,0,0,0,0,128.392908,0,0,0,0,0,0
W-W-3__8562,0.096399,0,0,0,60.952707,18.393348,0,0,0,0,0,0
W-W-3__85649,0,0,0,0,0,155.102024,0,0,0,0,0,0
W-W-3__85653,0,0,0,0,0,1273.16424,0,0,0,0,0,0
W-W-3__8573,0.300519,0.421736,0,4.729775,0,20.531542,0,0,0,0,0,0
W-W-3__85779,0,0,0,0,0,87.878897,0,0,0,0,0,0
W-W-3__85790,0,0,0,35.692197,2.564015,33.634296,0,0,0,0,0,0
W-W-3__85814,0,0,0,0.223653,0,248.237929,0,0,0,0,0.048295,0
W-W-3__85911,0,0,0,0,0,90.777854,0,0,0,0,0,0
W-W-3__85916,0,0,0.655236,0,0,170.893385,0,0.783994,0,0,0,0
W-W-3__85918,0,0,0,0,0,38.487029,0,0,0,0,0,0
W-W-3__85990,0,0,0,0,0,60.773109,0,0,0,0,0,0
W-W-3__86068,0.082193,0,0,9.892309,24.330048,49.704297,0,0,0,0,0,0.315654
W-W-3__8611,0,0,0,0,0,41.968396,9.059887,22.81042,27.26669,0,0,0
W-W-3__86110,0,0,0,0,0,31.852431,0,0,0,0,0,0
W-W-3__86176,0,0,0,5.902225,0,31.391554,0,0,0,0,0,0
W-W-3__86242,0,0,0,2.600783,0,213.786453,0,0,0,0,0,0
W-W-3__86284,0,0,0,0.229727,7.29518,122.258827,0,0.403404,0.031602,0,0,0
W-W-3__86286,0,0,0,0,0,46.73993,0,0,0,0,0,0
W-W-3__86288,0,0,0,1.843568,0,19.855522,0,0,0,0,0,0
W-W-3__86452,0,0,0,0,0,69.629129,0,0,0,0,0,0
W-W-3__86481,0,0,0,0,0,30.203963,0,0,0,0,0,0
W-W-3__86487,0,0,0,0,24.169872,23.587281,0,0.671716,0,0,0,0
W-W-3__86491,0,0,0,0,0,23.40967,0,0,0,0,0,0
W-W-3__86521,0.144156,0,0.20986,0.667302,0,27.5056,0,0,0,0,0,0
W-W-3__86548,0,0,0,1.412395,8.29452,14.789169,0,0,0,0,0,0
W-W-3__86579,0,0,0,0,0,52.989248,0,0,0,0,0,0
W-W-3__86642,0,0,0,0,0,56.833976,0,0,0,0,0,0
W-W-3__86673,0,0,0,0,0,37.382043,0,0,0,0,0,0
W-W-3__8668,0,0,0,2.349118,4.598527,30.258937,1.3217,0,0,0,0,0
W-W-3__86739,0.141478,0.868629,0.386176,0.654903,5.769035,83.269374,0,0.246433,0,0,2.474812,4.074973
W-W-3__86790,0.368801,0,4.187771,25.266383,36.538254,54.138573,1.418624,8.99355,0.422723,3.388404,0.294916,1.274707
W-W-3__86808,0,0,0,0,0,33.795254,0,0,0,0,0,0
W-W-3__86833,0,0,0.161852,0,7.611873,90.670133,0,0,2.548682,0,0,0
W-W-3__86859,0.079238,0,0,0,0,25.604711,3.23846,0,1.513724,0,0,0
W-W-3__8686,0,0,0,3.023474,0,60.302396,0,0,0,0,0,0
W-W-3__869,0,0,0,0,0,52.46498,0,0,0,0,0,0
W-W-3__8690,0.279276,0,0,0,0,29.135924,0.268564,5.837475,0.746918,0.285097,0,4.719124
W-W-3__8709,0,0,0,68.475778,0.768167,42.850313,0,0,0,0,0,0
W-W-3__87098,0,0,0,0,4.32039,12.471972,0,0,0,0,0,0
W-W-3__87101,0,0,0,0,0,38.238244,0,0,0,0,0,0
W-W-3__87141,0.077372,0,0,109.83409,73.070951,32.740127,0,0,0,0.210625,0.206237,0.099046
W-W-3__87167,0,0,0,0,0,27.98473,0,0,0,0,0,0
W-W-3__87179,2.852036,0.381183,0.711761,9.430089,21.331455,9.654807,0,0,0,0,0.108603,0
W-W-3__87182,0,0,0,0,0,33.765865,0,0,0,0,0,0
W-W-3__87287,0.233803,0,0.139241,20.169773,5.906464,257.852206,0,0.814501,0,0.086792,0.25495,0.204067
W-W-3__87294,0,0,0,0,0,25.799297,0,0,0,0,0,0
W-W-3__87315,0,0,0,9.859099,0,25.775409,0,0,0,0,0,0
W-W-3__87339,0,0,0,0.254231,0,34.902439,0,0,0,0,0,0
W-W-3__87404,0.239871,0,0,0.370122,9.660443,23.253233,0,0,0,0,0.159846,0
W-W-3__87421,0,0,0,49.783271,0,1579.46022,0,0,0,0,0,0
W-W-3__87523,0,0,0,0,0,27.468684,0,0,0,0,0,0
W-W-3__87624,0,0,0,0.754101,0.738097,72.38171,0,0,0,0,0,0
W-W-3__87718,0,0,0,0,0,187.161508,0,0,0,0,0,0
W-W-3__8782,0,0,0,0,0,62.939952,0.322945,0,0,0,0,0
W-W-3__87847,0,0,0,0,0,35.062599,0,0,0,0,0,0
W-W-3__87910,0,0,0,0,0,33.482186,0,0,0,0,0,0
W-W-3__87920,0,0,0,23.101045,67.038968,226.431561,101.822511,0.915018,8.279136,0,0,0
W-W-3__8793,0,0,0,0,0,32.811694,0,0,0,0,0,0
W-W-3__87998,0.070949,0.124458,0,75.701316,8.357756,66.321732,0,1.853726,0.067768,0.543207,0.709186,4.155172
W-W-3__88009,0,0,0,0,0,30.667625,0,0,0,0,0,0
W-W-3__88056,0,0,0.756381,0,0,46.370152,0,0,0,0,0,0
W-W-3__8806,0,0,0,0,7.683267,22.103075,0,0,0,0,0,0
W-W-3__88155,0,0,0,0,0,31.806472,0,0,0,0,0,0
W-W-3__88223,0,0,0,0,0,131.900553,0,0,0,0,0,0
W-W-3__88421,0,0,0,2.134142,0,142.592399,0,0,0,0,0,0
W-W-3__88429,0,0,0,3.537431,0,28.221251,0,0,0,0,0,0
W-W-3__88449,0,0,0,0,0,23.453727,0.37014,0,0,0,0,0
W-W-3__88469,0,0,0,0,0,57.72132,0,0,0,0,0,0
W-W-3__88475,0,0,0,0,0,80.757083,0,0,0,0,0,0
W-W-3__88479,0,0,0,0,0,44.479688,0,0,0,0,0,0
W-W-3__8856,0,0,0,0.524454,2.737724,37.394827,0,0,0,0,0,0
W-W-3__88646,0,0,0,0.64531,0,52.897935,0,0,0,0,0,0
W-W-3__88727,0,0,0,0,0,73.203702,0,0,0,0,0,0
W-W-3__88734,0,0,0,0,0,289.690788,0,0,0,0,0,0
W-W-3__88770,0,0,0,0,0,155.82624,0,0,0,0,0,0
W-W-3__88837,0,0,0,0,20.815793,22.413399,0,0,0,0,0,0
W-W-3__88847,0.440621,0,0.481086,15.297333,1.330905,29.832126,1.588956,4.093313,0.28058,0.67471,0.587247,2.115199
W-W-3__89021,3.350928,0.129191,2.251484,24.545679,12.012375,217.070985,9.383924,32.326957,1.899325,1.616413,2.3557,6.080897
W-W-3__89085,0,0,0,6.033161,0,35.239444,0,0,0,0,0,0
W-W-3__89097,0,0,0,0,0,88.343684,0,0.307943,0,0,0,0
W-W-3__89109,0,0,0,7.759108,0,70.311861,0.876032,3.427437,0.696109,0,0,0
W-W-3__89113,0,0,0,0,0,26.693593,0.295786,92.57982,7.873697,0,0,0
W-W-3__89205,0,0,0,0,0,36.069674,0,0.224963,0,0,0,0
W-W-3__89255,0.607766,0.574076,0.408357,57.241019,181.599747,144.595512,0,0,0,12.265525,14.533475,9.336233
W-W-3__89257,0,0,0,2.456242,2.604456,34.292367,0,0,0.31677,0,0,0
W-W-3__89275,0.933801,0,0,4.322583,65.957793,65.654343,11.397509,4.254031,21.955482,0.146656,0,101.791844
W-W-3__89323,0,0,1.075122,0,0,52.997133,0,0,0,0,0,0
W-W-3__89332,0.947373,0.123102,4.214121,216.671555,126.120483,243.608389,6.832775,23.958183,1.00545,3.617752,10.241329,15.226889
W-W-3__89373,0,0,0,0.746299,0.432866,65.162086,0,0,0.034221,0,0,0
W-W-3__89406,0.054777,0,0,0,0,22.505017,0,0,0,0.055919,0,0
W-W-3__89425,0,0,0,0,3.494238,55.004153,0.370821,0,0,0,0,0
W-W-3__89461,0,0,0,0.324845,0,115.973142,12.315867,5.378368,0,0,1.964091,0
W-W-3__89468,0,0,0,0,0,64.057229,0,0,0,0,0,0
W-W-3__89482,0,0,0,0,0.562966,58.07533,0,0,0,0,0,0
W-W-3__89491,0,0,0,0,0,66.847439,0,0,0,0,0,0
W-W-3__895,0,0,0,0,0,23.781252,0,0,0,0,0,0
W-W-3__89538,0,0,0,4.816179,0,29.137419,0,0,0,0,0,0
W-W-3__89544,0,0,0,0,0,474.663075,0,0,0,0,0,0
W-W-3__89547,0,0,0,0,0,33.628176,0,0,0,0,0,0
W-W-3__89582,0.685111,0,3.989482,0.792847,0,23.719701,0,2.585613,0,0.757675,3.195831,4.056269
W-W-3__89595,0,0,0,0,0,27.406764,0,0,0,0,0,0
W-W-3__89720,0,0,0,0,0,41.974115,0,0,0,0,0,0
W-W-3__89735,0.088209,0,0,3.879066,0,30.743181,0,0.460942,0,0.090048,0.088172,0.423448
W-W-3__8985,0,0,0,0,0,22.652668,0.199956,0.289748,0,0,0,0
W-W-3__8986,0,0,0,31.181117,2.017809,19.530719,0,5.430203,0,0,3.561342,4.062062
W-W-3__89910,0,0,0,0,0,106.559065,0,0,0,0,0,0
W-W-3__89928,0,0,0,0.387509,49.559859,22.413399,0,0,0,0,0,0
W-W-3__89940,5.757285,0,0,0,0,30.120527,0,0,0,0,0,0
W-W-3__89982,0,0,0,0,0,21.488834,0,0,0,0,0,0
W-W-3__90005,0.229079,0.061823,0.153918,0.57099,1.809682,387.037856,0.084728,1.534696,0,0.071955,0.951156,0.947426
W-W-3__90065,0,0,0,0.120162,0,41.700801,0,0,0,0,0,0
W-W-3__90157,0,0,0,0,0,31.950319,0,0,0,0,0,0
W-W-3__90366,0,0,0,0,0,34.656012,0,0,0,0,0,0
W-W-3__90457,0,0,0,1.459586,0,42.938799,0,0,0,0,0,0
W-W-3__90485,0,0,0,0,0,32.157735,0,0.495271,0,0,0,0
W-W-3__90539,0,0,0,0.655733,0,22.233334,0,0,0,0,0,0
W-W-3__90586,0,0,0,0,0,49.315902,0,0,0,0,0,0
W-W-3__90614,0,0,0,0,0,26.409445,0,0,0,0,0,0
W-W-3__90632,0,0,0,8.106084,21.157467,145.50634,0,0,0,0,0,0
W-W-3__90651,0,0,0,0,0,45.418549,0,0,0,0,0,0
W-W-3__9066,0,0,0,0,0,132.115161,0,0,0,0,0,0
W-W-3__90662,0,0,0,47.764123,26.967154,155.733466,0,0,0,0,0,0
W-W-3__90667,0,0,0,0,0,23.266807,0,0,0,0,0,0
W-W-3__90683,0,0,0,0,0,42.972895,0,0,0,0,0,0
W-W-3__90768,0,0,0,0,0,617.951462,0,0,0,0,0,0
W-W-3__90792,0,0,0,0,0,106.754021,0,0,0,0,0,0
W-W-3__90802,0,0,0,0,0,90.895283,0,0,0,0,0,0
W-W-3__90875,0,0,0,2.661573,0,35.566525,0,0,0,0,0,0
W-W-3__9091,0,0,0,18.670902,19.081967,22.54507,0,0,0.092835,0,0,0
W-W-3__90977,0,0,0,0.416157,0.81465,54.677206,0,0,0,0,0.134796,0
W-W-3__91028,0,0,0,1.49616,18.908843,60.544857,0,0.118524,0,0,0,0
W-W-3__91109,0,0,0,0,0,20.529087,0,0,0,0,0,0
W-W-3__91114,0,0,0,0,0,47.730684,0,0,0.104235,0,0,0
W-W-3__9114,0,0,0,0,0,180.485268,0,0,0,0,0,0
W-W-3__91153,0,0,0,2.05799,0,25.539774,0,0,0,0,0,0
W-W-3__91158,0,0,0,0,0,63.386556,0,0,0,0,0,0
W-W-3__91238,0.102192,0,0.074384,5.913102,15.536517,25.94576,0,0,0,5.824656,1.770577,0.392457
W-W-3__91288,0,0,0,0.336547,0,32.554878,0,0,0,0,0,0
W-W-3__91312,0,0,0,0.27693,0,24.578693,0,0,0,0,0,0
W-W-3__91339,0,0,0,244.969686,83.033731,419.977285,0,1.223498,0,0.016297,0.063829,0
W-W-3__91361,0,0,0,0,0,99.720451,0,0,0,0,0,0
W-W-3__9139,0,0.258552,0,0,0,115.32596,0,0,0,0,0,0
W-W-3__91422,0,0,0,0,0,25.270009,0,0,0,0,0,0
W-W-3__91444,0,0,0,0,0,1592.1883,0,0,0,0,0,0
W-W-3__91604,0,0,0,2.833391,0,50.389198,0.613142,0,0,0,0,0
W-W-3__91614,0,0,0.175185,3.342262,3.877132,858.069286,0,1.956355,0,0,0,0
W-W-3__91766,5.704781,1.645037,1.109217,27.131029,12.510465,39.321477,1.596945,3.811402,0.149289,2.074195,5.936712,12.679975
W-W-3__91783,0,0,0,0,0,22.641162,0,0,0,0,0,0
W-W-3__91856,0,0,0,0,0,106.207106,0,0,0,0,0,0
W-W-3__91870,0,0,0,0,0,39.157737,0,0,0,0,0,0
W-W-3__91907,0,0,0,0.155516,0,35.359767,0,0,0,0,0,0
W-W-3__91929,26.96047,0.921685,14.341724,477.616523,1610.6393,426.120413,3.236854,173.201153,0.62733,21.220138,42.606441,72.325802
W-W-3__91981,0,0,0,0,0,142.056973,0,0,0,0,0,0
W-W-3__92021,0,0,0,0,0,143.242849,0,0,0,0,0,0
W-W-3__92043,0,0,0,0,0,145.99605,0,0,0,0,0,0
W-W-3__92120,0,0,0,0,0,28.566377,0,0,0,0,0,0
W-W-3__92151,0,0,0,0.956896,1.248784,26.719058,0,0.240046,0,0,0,0
W-W-3__92193,0,0,0,0.180075,0,60.158583,0.654664,0,0.371576,0,0,0
W-W-3__92268,0,0,0,3.844982,50.178417,16.104305,0.133128,1.73619,0.105786,0,0,0
W-W-3__92280,0,0,0,0,1.79819,35.726022,0,0,0,0,0,0
W-W-3__92346,0.730357,0,3.095903,6.5628,1.816753,39.466322,0.413144,7.034364,0.902799,0.263147,11.423108,1.154941
W-W-3__92522,0,0,0,0,0,36.403581,0,0,0,0,0,0
W-W-3__92554,0,0,0,0,0,46.916267,0,0,0,0,0,0
W-W-3__92563,0,0,0,0,0,21.572171,0,0,0,0,0,0
W-W-3__92674,0,0,0,0,0.561093,55.738339,0,0,0,0,0,0
W-W-3__92721,0,0,0,29.435544,1.403268,27.74576,0,0.202306,0,0,0,0
W-W-3__92724,0,0,0,0.750634,7.347033,19.462555,0,0,0,0,0,0
W-W-3__92756,0,0,0,0,0,32.267278,0,0,0,0,0,0
W-W-3__92772,0,0,0,0.295167,0,32.967405,0,0.222137,0,0,0.127475,0
W-W-3__92777,0,0,0,7.602008,0,36.136112,0,0,0,0,0,0
W-W-3__92781,0,0,0,0,0,58.859885,0,0,0,0,0,0
W-W-3__92794,0,0,0,9.684874,0,170.779969,0,0,0,0,0,0
W-W-3__92806,0,0,0,28.632877,0,33.835382,0,0,0,0,0,0
W-W-3__92822,0,0,0,0.57099,0,21.922384,0,0,0,0,0,0
W-W-3__92909,0,0,0,0,0,36.843944,0,0,0,0,0,0
W-W-3__93011,0,0,0,0,0,28.713538,0,0,0,0,0,0
W-W-3__9302,0,0,0,1.156458,0,32.867971,0,0,0,0,0,0
W-W-3__93109,0,0,0,1.488301,0,27.457489,0,0,0,0,0,0
W-W-3__93208,0,0,0,0,0,31.345487,0,0,0,0,0,0
W-W-3__93246,0,0,0,0.996597,8.419642,54.190605,0,0,0,0,0,0
W-W-3__93272,0.528183,0,0,1.047844,0,26.820358,0.181402,0,0,0,0,0
W-W-3__9328,0,0,0,7.297928,0,21.833288,0,0,0.836604,0.089413,0,0.252275
W-W-3__93347,0,0,0,1.156458,0,84.476452,0,0,0,0,0,0
W-W-3__93372,0,0,0,0,2.801841,24.264806,0,0,0,0.552381,0,0
W-W-3__93385,0,0,0,0,0,28.1404,0,0,0,0,0,0
W-W-3__93413,0,0,0,0,2.712953,27.70401,0,0,0,0,0,0
W-W-3__93414,0,0,0,0,0,66.973615,0,0,0,0,0,0
W-W-3__93443,0,0,0,17.343336,3.292172,16.037566,0,0,0,0,0,0
W-W-3__9346,0,0,0,0,0,305.996832,0,0,0,0,0,0
W-W-3__93509,0,0,0,0,0,61.829675,0,0,0,0,0,0
W-W-3__93538,0,0,0,0,0,28.666802,0,0,0,0,0,0
W-W-3__93759,0,0,0,14.506338,12.858994,7.915498,0,0,0.451819,0,0,0
W-W-3__93792,0,0,0,12.668879,0,23.364012,0,0,0,0,0,0
W-W-3__93869,0,0,0,1.861716,2.22714,52.138732,0,0,0,0,0,0
W-W-3__93956,0,0,0,0,0,32.167165,0,0,0,0,0,0
W-W-3__93968,0,0,0,0,0,174.797497,0,0,0,0,0,0
W-W-3__94016,0,0,0,0,0,26.349697,0,0,0,0,0,0
W-W-3__9402,0,0,0,0,0,112.017408,0,0,0,0,0,0
W-W-3__9407,0,0,0,0,0,23236.2433,0.28551,0,0,0,0,0
W-W-3__94074,0,0,0,0,0,894.185263,0,0,0,0,0,0
W-W-3__94152,0,0,0,0,0,19.199944,0,0,0,0,0,0
W-W-3__94211,0,0,0,6.20133,3.423945,32.348098,0,0,0,0,0,0
W-W-3__94327,0,0,0,0,0,32.546598,0,0,0,0,0,0
W-W-3__94382,0,0,0,639.606561,93.750654,44.931534,0,0,0,0,4.354359,0
W-W-3__94449,0,0,0,15.436299,5.153354,49.044875,0,1.62098,0,0,0,0
W-W-3__94530,0,0,0,2.54046,0,32.090243,0,0,0,0,0.121907,0
W-W-3__94570,0,0,0,56.751885,0,63.929207,0,0,0,0,0,0
W-W-3__94601,42.249207,0.386511,4.089679,10.96429,8.984593,26.953568,1.721557,17.846241,87.76092,0.056232,1.211329,13.644526
W-W-3__94640,0,0,0,194.174465,2.812483,297.871456,0,0,0,0,0,0
W-W-3__94687,0,0,0,0,45.295977,8.837283,0,0,0,0,0,0
W-W-3__94697,0,0,0,89.252691,0,26.033398,0,0,0,0,0,0
W-W-3__94730,0.01393,0.390979,0.851725,0.967241,1.430589,97.807227,0.133958,0.776453,0,0.113764,0.222787,0.080246
W-W-3__94733,0,0,0,0,0,27.831798,0,0,0,0,0,0
W-W-3__94737,0,0,0,143.772974,18.130438,25.131024,2.01356,11.671058,0.400001,0,0,0
W-W-3__94778,0,0,0.154732,0,0,23.224036,0,0,0,0,0,0
W-W-3__94822,0,0,0,0,0,47.91964,2.170118,0,0,0,0,0
W-W-3__95003,0,0,0,0.411428,0,65.099547,0,0,0,0,0,0
W-W-3__95021,0,0,0,0,0,31.459119,0,0,0,0,0,0
W-W-3__95148,0,0,0,0.475125,0,31.034729,0,0,0,0,0,0
W-W-3__95208,0,0,0,12.935391,7.502735,39.415593,0,0,0,0,0,0
W-W-3__95289,0,0,0,0,0,25.651997,0,0,0,0,0,0
W-W-3__95302,0,0,0,0,0,117.804161,0,0,0,0,0,0
W-W-3__95308,10.488107,0.467999,2.221076,16.286125,7.454004,7.15841,5.812586,4.821311,0.828193,0.851092,1.433379,6.499621
W-W-3__95417,0,0,0,0,0,34.194801,0,0,0,0,0,0
W-W-3__95547,0,0,0,9.41112,59.232734,18.413835,0,1.703411,0,0,0,0
W-W-3__95571,0,0,0,0.300312,0,27.552335,0,0,0,0,0,0.124574
W-W-3__9566,0.085464,0,0.1493,11.868441,9.706281,103.838076,0,0,0,0,0.444225,0.295394
W-W-3__9569,0,0,0,19.032105,0,20.816245,0,0,0,0,0,0
W-W-3__95699,0,0,0,0,0,52.3803,0,0,0,0,0,0
W-W-3__9570,0,0,0,115.07889,5.922675,7.758484,0,14.881575,0,0,0,0
W-W-3__95722,0,0,0,1.891231,0.98725,34.1367,0,0,0,0,0,0
W-W-3__95778,0,0,0,2.773112,0,40.843564,0,0,0,0,0,0
W-W-3__95816,0,0,0,6.447186,6.367209,54.910309,0,0,0,0,0,0
W-W-3__96021,0,0,0,0.414212,0,26.229783,0,0,0,0,0,0
W-W-3__96076,0,0,0,17.580384,6.165942,58.950701,0,1.901901,0,0,0,0
W-W-3__96081,0.410898,0,0,1.268037,0,35.406939,0,1.908595,0,0,0,0
W-W-3__96086,0.054035,0,0,0,0.326429,34.921522,0,4.141343,0,0,0,0
